,Reference,Imine_SMILES,pro_nucleophile_SMILES,Reaction,Catalyst,Catalyst_Type,Co-Catalyst,Additive,Solvent,Temp,Time,eq_imine,eq_nu,eq_catalyst(mol%),ee,yield,rxn_type
668,"Chem. Commun., 2006, 1191–1193",O=C(/N=C/c1ccccc1)OCc1ccccc1,CC(=O)CC(C)=O,O=C(/N=C/c1ccccc1)OCc1ccccc1_CC(=O)CC(C)=O,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,86,73,Optimization
669,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccccc1,COC(=O)CC(=O)OC,CC(C)(C)OC(=O)/N=C/c1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,DCM,-78,72h,1,4,10,87,76,Scope
670,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccccc1,COC(=O)CC(=O)OC,CC(C)(C)OC(=O)/N=C/c1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,89,99,Scope
671,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccccc1,CCOC(=O)CC(=O)OCC,CC(C)(C)OC(=O)/N=C/c1ccccc1_CCOC(=O)CC(=O)OCC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,78,96,Scope
672,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,7,81,Scope
673,"Chem. Commun., 2006, 1191–1193",O=C(/N=C/c1ccccc1)OCc1ccccc1,COC(=O)CC(=O)OC,O=C(/N=C/c1ccccc1)OCc1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,92,86,Scope
674,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccco1,COC(=O)CC(=O)OC,CC(C)(C)OC(=O)/N=C/c1ccco1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,94,95,Scope
675,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccc2ccccc2c1,COC(=O)CC(=O)OC,CC(C)(C)OC(=O)/N=C/c1ccc2ccccc2c1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,96,85,Scope
676,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccc(Cl)cc1,COC(=O)CC(=O)OC,CC(C)(C)OC(=O)/N=C/c1ccc(Cl)cc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,87,85,Scope
677,"Chem. Commun., 2006, 1191–1193",COc1cccc(/C=N/C(=O)OC(C)(C)C)c1,COC(=O)CC(=O)OC,COc1cccc(/C=N/C(=O)OC(C)(C)C)c1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,88,89,Scope
678,"Chem. Commun., 2006, 1191–1193",O=C(/N=C/c1ccco1)OCc1ccccc1,COC(=O)CC(=O)OC,O=C(/N=C/c1ccco1)OCc1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,97,96,Scope
679,"Chem. Commun., 2006, 1191–1193",O=C(/N=C/c1cccnc1)OCc1ccccc1,COC(=O)CC(=O)OC,O=C(/N=C/c1cccnc1)OCc1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,83,81,Scope
680,"Chem. Commun., 2006, 1191–1193",O=C(/N=C/c1cccc2ccccc12)OCc1ccccc1,COC(=O)CC(=O)OC,O=C(/N=C/c1cccc2ccccc12)OCc1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,97,99,Scope
681,"Chem. Commun., 2006, 1191–1193",O=C(/N=C/c1ccccc1Cl)OCc1ccccc1,COC(=O)CC(=O)OC,O=C(/N=C/c1ccccc1Cl)OCc1ccccc1_COC(=O)CC(=O)OC,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,97,93,Scope
682,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccccc1,COC(=O)C1CCCC1=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_COC(=O)C1CCCC1=O,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,85,70,Scope
683,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccc2ccccc2c1,COC(=O)C1CCCC1=O,CC(C)(C)OC(=O)/N=C/c1ccc2ccccc2c1_COC(=O)C1CCCC1=O,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,87,83,Scope
684,"Chem. Commun., 2006, 1191–1193",CC(C)(C)OC(=O)/N=C/c1ccco1,COC(=O)C1CCCC1=O,CC(C)(C)OC(=O)/N=C/c1ccco1_COC(=O)C1CCCC1=O,C=C[C@H]1C[N@]2CC[C@H]1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccccc12,(Thio)Urea,,,Toluene,-78,72h,1,4,10,84,97,Scope
685,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,25,3h,1,1.5,20,95,90,Optimization
686,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),Acetone,25,3h,1,1.5,20,74,100,Optimization
687,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),THF,25,3h,1,1.5,20,20,100,Optimization
688,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),CHCl3,25,3h,1,1.5,20,91,82,Optimization
689,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),EtOAc,25,3h,1,1.5,20,76,100,Optimization
690,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),Toluene,25,3h,1,1.5,20,89,47,Optimization
691,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,25,5h,1,1.5,10,68,100,Optimization
692,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,10h,1,1.5,10,89,100,Optimization
693,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,10h,1,1.5,10,96,100,Optimization
694,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1.5,5,96,100,Optimization
695,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,96,89,Scope
696,"Org. Lett., 2007, 9, 603–606",Cc1ccccc1/C=N/C(=O)OC(C)(C)C,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,Cc1ccccc1/C=N/C(=O)OC(C)(C)C_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,95,96,Scope
697,"Org. Lett., 2007, 9, 603–606",Cc1cccc(/C=N/C(=O)OC(C)(C)C)c1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,Cc1cccc(/C=N/C(=O)OC(C)(C)C)c1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,95,88,Scope
698,"Org. Lett., 2007, 9, 603–606",Cc1ccc(/C=N/C(=O)OC(C)(C)C)cc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,Cc1ccc(/C=N/C(=O)OC(C)(C)C)cc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,95,97,Scope
699,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccc(F)cc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccc(F)cc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,94,99,Scope
700,"Org. Lett., 2007, 9, 603–606",COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,95,90,Scope
701,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccco1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccco1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,96,90,Scope
702,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1cccs1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1cccs1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,94,91,Scope
703,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,92,92,Scope
704,"Org. Lett., 2007, 9, 603–606",Cc1ccccc1/C=N/C(=O)OC(C)(C)C,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,Cc1ccccc1/C=N/C(=O)OC(C)(C)C_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,90,91,Scope
705,"Org. Lett., 2007, 9, 603–606",Cc1cccc(/C=N/C(=O)OC(C)(C)C)c1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,Cc1cccc(/C=N/C(=O)OC(C)(C)C)c1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,10,88,91,Scope
706,"Org. Lett., 2007, 9, 603–606",Cc1ccc(/C=N/C(=O)OC(C)(C)C)cc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,Cc1ccc(/C=N/C(=O)OC(C)(C)C)cc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,89,88,Scope
707,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccc(F)cc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccc(F)cc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,90,95,Scope
708,"Org. Lett., 2007, 9, 603–606",COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,90,87,Scope
709,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1ccco1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccco1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,5,92,91,Scope
710,"Org. Lett., 2007, 9, 603–606",CC(C)(C)OC(=O)/N=C/c1cccs1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1cccs1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Na2CO3 (1eq),DCM,0,20h,1,1,10,95,87,Scope
711,"Org. Lett., 2007, 9, 603–606",CC/C=N/C(=O)OC(C)(C)C,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC/C=N/C(=O)OC(C)(C)C_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Cs2CO3(1eq),DCM,0,24h,1,1.5,10,88,45,Scope
712,"Org. Lett., 2007, 9, 603–606",CCCC/C=N/C(=O)OC(C)(C)C,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CCCC/C=N/C(=O)OC(C)(C)C_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Cs2CO3(1eq),DCM,0,24h,1,1.5,10,90,44,Scope
713,"Org. Lett., 2007, 9, 603–606",C/C=N/C(=O)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C/C=N/C(=O)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,CsOH (1eq),DCM,0,20h,1,1.5,10,91,64,Scope
714,"Org. Lett., 2007, 9, 603–606",CCCCC/C=N/C(=O)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CCCCC/C=N/C(=O)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,CsOH (1eq),DCM,0,20h,1,1.5,10,93,78,Scope
715,"Org. Lett., 2007, 9, 603–606",CC(C)C/C=N/C(=O)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)C/C=N/C(=O)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,CsOH (1eq),DCM,0,20h,1,1.5,10,92,88,Scope
716,"Org. Lett., 2007, 9, 603–606",O=C(/N=C/C1CCCC1)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,O=C(/N=C/C1CCCC1)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,CsOH (1eq),DCM,0,20h,1,1.5,10,85,70,Scope
717,"Org. Lett., 2007, 9, 603–606",O=C(/N=C/C1CCCCC1)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,O=C(/N=C/C1CCCCC1)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Cs2CO3(1eq),DCM,0,96h,1,1.5,10,90,73,Scope
718,"Org. Lett., 2007, 9, 603–606",CC(C)/C=N/C(=O)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CC(C)/C=N/C(=O)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,Cs2CO3(1eq),DCM,0,96h,1,1.5,10,85,67,Scope
719,"Org. Lett., 2007, 9, 603–606",C/C=N/C(=O)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C/C=N/C(=O)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,CsOH (1eq),DCM,0,72-96h,1,1.5,10,93,70,Scope
720,"Org. Lett., 2007, 9, 603–606",CCCCC/C=N/C(=O)OCc1ccccc1,O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,CCCCC/C=N/C(=O)OCc1ccccc1_O=C(CC(=O)OCc1ccccc1)OCc1ccccc1,C=C[C@H]1C[N@]2CC[C@@H]1C[C@H]2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccnc2ccc(OC)cc12,(Thio)Urea,,CsOH (1eq),DCM,0,20,1,1.5,10,91,75,Scope
